slice_id,label,evidence_layer,claim_tier,coverage,comparison,comparison_role,cell_count,sample_count_minimum,sample_count_maximum,median_of_cell_medians,minimum_cell_median,maximum_cell_median,minimum_cell_downside_0.05,maximum_worst_observed_relative_shortfall,median_left_cash_drag,median_left_asset_exposure,median_left_guardrail_activation_frequency,median_left_purchase_count,mean_terminal_wealth_gap,mean_cash_contribution,mean_unit_contribution,cash_unit_identity_residual,cost_scope,aggregation
deterministic-primary,Deterministic primary catalog,deterministic,deterministic stress evidence,0.5,corrected_guarded_vs_dca,complete-system performance,14,1,1,-0.008594244604942299556429631493807882819911366824341222407853395,-0.085645614130186013650917330385786707094025698463418838593974,0.348798972438855647429887465699459992702303997273286110162718,-0.085645614130186013650917330385786707094025698463418838593974,0.085645614130186013650917330385786707094025698463418838593974,0.157084609419000129523775920850193719277492225936740787980269,0.8477506322325302627321346943275499484199981789721210749202165,0.428571428571428571428571428571428571428571428571428571428571,5.5,-61.28270815175237137213543876171336557736124059676488778892714285714285714285714285714285714285714286,937.9146511665764040621358218023707768700972954672492473807827857142857142857142857142857142857142857,-999.1973593183287754342712605640841424474585360640141351697099285714285714285714285714285714285714286,-4E-98,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.25,corrected_guarded_vs_dca,complete-system performance,6,72,383,-0.023812646728313318561341965289423659194258941245029629812384195,-0.0481338209348548054116170571625615898345023718995411937533766,-0.00935895548258959735630874890148201173912769231130904339527885,-0.161080070260517548831304004443821155986659657435242513998281,0.202230723005163889028350116688858048363809040488929346550054,0.06106233087686685471952559124230245622373066981180793621081005,0.975132563991959651350662974157055101496091818580954397215652,0.0283564814814814814814814814814814814814814814814814814814833,36,-7692.8181549298239573783901027667782027762821358958121890243005,1755.211124038848957496647837093730779386520793946420441215075,-9448.029278968672914875037939860508982162802929842232630239526666666666666666666666666666666666666667,-1.51166666666666666666666666666666666666667E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.25,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,72,383,-0.0016131986177161462395213622154432668505513942843704097116226155,-0.0058355480978338486533359977608845253626660930748765983798787,-0.0000735718990982651539995210933374515695898731591068961044203397,-0.0454705999549329515374191032331853723913752456035656174585534,0.0704719860796203657442632473732103663185856387632548434516532,0.06106233087686685471952559124230245622373066981180793621081005,0.975132563991959651350662974157055101496091818580954397215652,0.0283564814814814814814814814814814814814814814814814814814833,36,-1876.582786645094629307376890366661691749461381820989426658733716666666666666666666666666666666666667,755.3128746910256575576532896226368127054635054295791727840158,-2631.895661336120286865030179989298504454924887250568599442786566666666666666666666666666666666666667,-3.7050000000000000000000000000000000000000E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.25,neutral_guarded_vs_dca,safety-architecture behavior,6,72,383,-0.02430270213283429670634199155033740610451503064511554313421439,-0.0472164321823228253214675610645035336534846289178291376806173,-0.0090189638016169004587343031980834832600670610813817143677703,-0.122926396400592499228077193307384340333099363816944877165187,0.149976548551286556720474614006972297384388375817513998108035,0.0277777777772723453283216164381600269880139732288298387799642,0.9812178829192034727842782226434552643067514692921299125426915,0.0283564814814814814814814814814814814814814814814814814814833,36,-5816.235368284729328071013212400116511026820754074822762365635833333333333333333333333333333333333333,999.898249347823299938994547471093966681057288516841268431027,-6816.133617632552628010007759871210477707878042591664030796666666666666666666666666666666666666666667,-3.833333333333333333333333333333333333334E-57,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.6,corrected_guarded_vs_dca,complete-system performance,6,72,383,-0.023103614979866700117790263165338443039471735386896162806821135,-0.04488424211995127112882993281500115749145796053093165755989,-0.00846330455992335126375959674531900941760215176955694560469124,-0.138950872693596335720678144468516265576988490564900492418784,0.181615718384766934664447281167726155573415838217497447383406,0.06106232311743423533088967545119842329069459530673507154597915,0.9751746271504144213246616569463620031693954521564858773541895,0.0960708597699370679872072629732796863716083771794078200763340,36,-7299.242922343887771351691611282967624154189008796452869634526883333333333333333333333333333333333333,1754.800183399112370491598712024316973796995668400980516396335,-9054.043105743000141843290323307284597951184677197433386030913333333333333333333333333333333333333333,-5.1450000000000000000000000000000000000000E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.6,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,72,383,-0.0012932285115363596889194129894998439998963144426847941744159715,-0.0052448691100794270968911592025709802138918493340272438243128,-0.000083781743695138199274684303547549671459706178150054805165962,-0.0419106633047019949790938992670630347017058949374712651418524,0.0657120908606600035881355687227623098610624665867370751121444,0.06106232311743423533088967545119842329069459530673507154597915,0.9751746271504144213246616569463620031693954521564858773541895,0.0960708597699370679872072629732796863716083771794078200763340,36,-1843.455399351899617339166238574886155581765557787473621520284003333333333333333333333333333333333333,755.0669085863072141389275880566153879251443656322714614808299,-2598.522307938206831478093826631501543506909923419745083001123233333333333333333333333333333333333333,-9.330000000000000000000000000000000000000E-57,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.6,neutral_guarded_vs_dca,safety-architecture behavior,6,72,383,-0.022756959974633879594942503073312458509353776309877642711686975,-0.0425856190242040727776592012299496008772212118462651068529354,-0.00846537406508890806707540077408890336173049682257876186706607,-0.106392414284731022936246563992827047999851336126808669429523,0.12540856793252960293129402802742488231136099812693087973897,0.02777777777644195826686610544333105202065171996139490819408265,0.981222223924514785447330073004747097583495121962230366868052,0.0930967418497885071701227690085628804291756937996492314040957,36,-5455.787522991988154012525372708081468572423451008979248114297083333333333333333333333333333333333333,999.7332748128051563526711239677015858718513027687090549155365,-6455.520797804793310365196496675783054444274753777688303029776666666666666666666666666666666666666667,5.6916666666666666666666666666666666666666E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.8,corrected_guarded_vs_dca,complete-system performance,6,72,383,-0.020090104885937881770772096376715192538762051759332045439712165,-0.0357782885833679728886110243306425585415829550320440399035608,-0.00643775373200289118737929749424368394175790933954343551004252,-0.109509703375546821618465334234897993806440264594569127100822,0.138117310013058473302888098155099674710486772471076383710961,0.06106218476303658231982198558407648471116552026122711403918165,0.9752628760785345719510312710753366647440957464266936199924205,0.2292585499845249148870318786753327143299288146084803466418965,36,-6340.804114742569976304021289544733252641597631443128393192074883333333333333333333333333333333333333,1746.752276192529424809858743410249798177791482705145903062923333333333333333333333333333333333333333,-8087.556390935099401113880032954983050819389114148274296255003333333333333333333333333333333333333333,-5.116666666666666666666666666666666666667E-57,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.8,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,72,383,-0.000562512718205109992390039648871602077107238380639894283945435,-0.00362382677542484601889836732156345088467286751378801615612664,-0.0000727138797760718241311442767359461339896764280383091791876513,-0.0396843400738608690050606328224843247468404487461337961893432,0.0507512259938842390508468451969510010110860383833480675306043,0.06106218476303658231982198558407648471116552026122711403918165,0.9752628760785345719510312710753366647440957464266936199924205,0.2292585499845249148870318786753327143299288146084803466418965,36,-1650.40867018163511635474700662314195074801510734841589153573214,751.5690624806687899122815804384377090596987022003958779753331333333333333333333333333333333333333333,-2401.9777326623039062670285870615796598077138095488117695110871,-2.1826666666666666666666666666666666666667E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.8,neutral_guarded_vs_dca,safety-architecture behavior,6,72,383,-0.01940147153621073545695829179428744862057584883842937758061119,-0.0357437806682192813379887411460384864049285585342260229691002,-0.00647925736081562907239437316956694746067070887643737780086461,-0.07921642706103646550413898031619457265823619643042784813903,0.0922017442218370314767060234574318675743485225113351589634103,0.02777777775020500076200530896892170279441278344197838980760105,0.981232536432666746701914531912935551990205250499742592184125,0.221818016223047560094913855359537810791292685443103270401312,36,-4690.395444560934859949274282921591301893582524094712501656351666666666666666666666666666666666666667,995.1832137118606348975771629718120891180927805047500250875896666666666666666666666666666666666666667,-5685.57865827279549484685144589340339101167530459946252674400,-5.8666666666666666666666666666666666666666E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.95,corrected_guarded_vs_dca,complete-system performance,6,72,383,-0.007313239062561138983333562929209422421873365681996450952278865,-0.0218166893540243770196853324292214165756259353848828957129634,-0.00167633175649018093338719698112947727140418309128811366951839,-0.0415986715289633873074524915834176215489080687756840548352302,0.0461564100246273262635687917201166747880102101663418981685971,0.0322842365816231802655079316694756475909484838532242983438373,0.979391052480134369473155451653929359743354104744790930850762,0.9608669755235737129887547714845764985040751057464149386154865,36,-2908.155173189482153364405990953160752610366905687360333507387316666666666666666666666666666666666667,1348.994734766272906794824055470747805115441196375474744488852833333333333333333333333333333333333333,-4257.149907955755060159230046423908557725808102062835077996247,-6.850000000000000000000000000000000000000E-57,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.95,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,72,383,-0.0005058454448416273986293795247052733216687103358444690139236075,-0.00366310545267078489402493127156428582714494115310052930410437,-0.0000121905628422187845257806299003539653658450039221380473230327,-0.0113588174267956112199331297829083928937333032793908679947755,0.0162644681207734759094287451456647138047264751273713845543754,0.0322842365816231802655079316694756475909484838532242983438373,0.979391052480134369473155451653929359743354104744790930850762,0.9608669755235737129887547714845764985040751057464149386154865,36,-597.9797352142159276646697411623424586348847970492364778982365943333333333333333333333333333333333333,578.379773308437988361951385416543297515326851348984780463927345,-1176.359508522653916026621126578885756150211648398221258362161818333333333333333333333333333333333333,2.1210000000000000000000000000000000000003E-57,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.95,neutral_guarded_vs_dca,safety-architecture behavior,6,72,383,-0.007029229605031501483510523544014807193946681272884543176466225,-0.0185080740908623205681049849266512155158573153319198070091932,-0.00170040467082231036261436922762706629858286020257009399969692,-0.0304047491824850472286316619916496117976666307283800454379139,0.0311272823457136873073289539688078217202637280440558126016062,0.02607267736135667872622395886757629441230831773909713257432305,0.982511164223342497081209995727555977059064827378174188297706,0.8302588691581553698545341999380996595481275147013308573196695,36,-2310.175437975266225699736249790818293975482108638123855609161583333333333333333333333333333333333333,770.614961457834918432872670054204507600114345026489964024915,-3080.790399433101144132608919845022801575596453664613819634125333333333333333333333333333333333333333,-4.8750000000000000000000000000000000000000E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.99,corrected_guarded_vs_dca,complete-system performance,6,72,383,-0.001525008660013960593913180016123276944590662518453289392125165,-0.00478212855779728549325682218984380378558241919995070011599314,-0.000335266351298036186677439396225895454280836618257622733906788,-0.00863477175260231779793367769160043591332151537043478254347023,0.00923128200492546525271375834402333495760204203326837963372195,0.00670280139274414757526209524322558109931698478490868864554294,0.9952810391038668663947698821919597512571115213960070227001165,1,36,-648.76838157760759485454603746428537021683642534221157439174525,332.2005039340241375985014536522635467923962226947152748628200833333333333333333333333333333333333333,-980.9688855116317324530474911165489170092326480369268492545649333333333333333333333333333333333333333,4.000000000000000000000000000000000000000E-58,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.99,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,72,383,-0.00008210597495502561450744188298441594983998115317321207766850595,-0.00058849535210303095703376931847391341218264280577024986425423,-0.00000243459095271114837484611872917363329634841216369913410436048,-0.00156121876560544948231870514925525353179886961814728754664403,0.00160108638421612659309313781018661105147317142803165601289317,0.00670280139274414757526209524322558109931698478490868864554294,0.9952810391038668663947698821919597512571115213960070227001165,1,36,-102.7643845346360871775937699374475314151629170709639719223513552833333333333333333333333333333333333,41.69785581377077936893889667028288103701697313458304764625451166666666666666666666666666666666666667,-144.4622403484068665465326666077304124521798902055470195686161766666666666666666666666666666666666667,-1.03097166666666666666666666666666666666667E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,0.99,neutral_guarded_vs_dca,safety-architecture behavior,6,72,383,-0.00147414198810755214085860708343043192313262854124412467721929,-0.00420339705531431923887777001251166238610578319329570127334384,-0.000340080934164462072522873845525413259716572040514018799942479,-0.00717213401514002058119527796796837162332338078497683697908302,0.007900502087282020765267686729214900819251691819740885746254,0.00596385455371106201754156231632721237123979118045317056182372,0.995619304166345111186782906142613264617819573086047431483633,1,36,-546.0039970429715076769522675268378388016735082712476024693951416666666666666666666666666666666666667,290.50264812025335822956255698198066575537924956013222721656345,-836.5066451632248659065148245088185045570527578313798296859440666666666666666666666666666666666666667,1.45250000000000000000000000000000000000000E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,1,corrected_guarded_vs_dca,complete-system performance,6,72,383,0,0,0,0,0,0,1,1,36,0,0,0,0,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,1,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,72,383,0,0,0,0,0,0,1,1,36,0,0,0,0,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-monthly-robustness,Historical monthly robustness coverage,historical,registered robustness,1,neutral_guarded_vs_dca,safety-architecture behavior,6,72,383,0,0,0,0,0,0,1,1,36,0,0,0,0,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.25,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.0420858225487035492580371734965266441143145350775883828685445,-0.234840690805062833289561673682323843177716042519542029296552,-0.0183103513590694757700677865429465106222639309753958583921,-0.273824646476994240079539936623686084376418103905775839852345,0.321581698069030574772215274471347013329387012935933156128862,0.1934745960584905468426026927759944908476124975782225770530455,0.887410780985130512499453667856611404327553463639911746106084,0.1319444444444444444444444444444444444444444444444444444444445,8,-85283.0278071528252527339813786291884772847489110001436533950013,2141.269315698144348284063117582021991808461983373855606763208166666666666666666666666666666666666667,-87424.29712285096960101804449621121046909321089437399926015839216666666666666666666666666666666666667,-1.8270000000000000000000000000000000000000E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.25,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.002241062184120712222882745761752364974836106698249600964899875,-0.092164018038804945521907835142300847070760889781367377266065,0.00056980685537117546031452573878663325158878875130113254889053,-0.0991071559563597745926138266340156908574842599934072054913655,0.0999267570576823295196818216985891515851012788434616682458093,0.1934745960584905468426026927759944908476124975782225770530455,0.887410780985130512499453667856611404327553463639911746106084,0.1319444444444444444444444444444444444444444444444444444444445,8,-28098.65545558593643307977485590883653631883780235455544450744591666666666666666666666666666666666667,1247.516491591078863212809873461926017675759819773060693006805311666666666666666666666666666666666667,-29346.17194717701529629258472937076255399459762212761613751442242166666666666666666666666666666666667,-1.7119333333333333333333333333333333333333E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.25,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.0434118994314023651435256383528159345830552420384376131847728,-0.157180528770477490064713527579264499573965244726710007861303,-0.0183161464433923613852701475356600813285020964711904655904351,-0.238526716415588680226322646456103186958101113964562123728974,0.273825858816137016013187660077394951199914134355076366994156,0.1243866078344809249568851762303720498876546101136882011473415,0.9061858200914601988206543147560746074798059207181012022320525,0.1319444444444444444444444444444444444444444444444444444444445,8,-57184.37235156688881965420652272035194096591110864558820888755413333333333333333333333333333333333333,893.7528241070654850712532441200959741327021636007949137564076666666666666666666666666666666666666667,-58078.12517567395430472545976684044791509861327224638312264397766666666666666666666666666666666666667,-1.586666666666666666666666666666666666667E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.5,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.0302844906385201081418541644079749858424398510057853898226168,-0.220839954243551167262530854444509061893505397289931515506932,-0.0130144293646792166380102599599870950954556389526333156164082,-0.237463758209373970583799129648160461989225032740652802363633,0.258745018826794647816305333420539978598074390384625786094401,0.192795264950335000697507671662440008263838805812763146727999,0.888935069204130961189359199046722175921468834800668931464787,0.297491039426523297491039426523297491039426523297491039426523,8,-80899.58898266535064688549976462138956766070884111577804307709943333333333333333333333333333333333333,2081.192834547074685390203568080041632701073192345610146289519666666666666666666666666666666666666667,-82980.78181721242533227570333270143120036178203346138818936660733333333333333333333333333333333333333,1.176666666666666666666666666666666666667E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.5,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.002193760720847778238653817863301792330947303317154589359768485,-0.0895419959797290106670065268365277444210442603262191948868535,0.000432996423121430088677481332707989551926493651954381425923558,-0.091652667780604171233020761325052026785555553784337518951569,0.0943770487954475143482884393569146810365206568924067391899862,0.192795264950335000697507671662440008263838805812763146727999,0.888935069204130961189359199046722175921468834800668931464787,0.297491039426523297491039426523297491039426523297491039426523,8,-27527.530946127408642222753348101679028402757849995656087327273018,1245.743736603099919928600771400297641540135311976178936508401678333333333333333333333333333333333333,-28773.27468273050856215135411950197666994289316197183502383614501333333333333333333333333333333333333,-4.7031700000000000000000000000000000000000E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.5,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.0308750922942071839874709373248326527395285701548955397828026,-0.144215732279196629017938155717243127407047884710666090768298,-0.0128760967502271773842550761091264230000465460587752179887514,-0.181679609358314606794273984689462393449454220407058436049555,0.216990336375807669520834039658275360202673204720130781264626,0.1239982667222024506876412996771231885065128748310082344438375,0.907036516690981056214766119645001896030509664819421509299697,0.2884744623655913978494623655913978494623655913978494623655915,8,-53372.05803653794200466274641651971053925795099112012195574982455,835.4490979439747654616027966797439911609378803694312097811185,-54207.50713448191677012434921319945453041888887148955316553029416666666666666666666666666666666666667,6.4888333333333333333333333333333333333333E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.6,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.0250159628141779677311988088054838647249189824228963084033302,-0.209062357068761259008679938974450895411031676929528089035096,-0.0104115434917433733104082079679896760763645111621066524931266,-0.214820356290867498792411012049641394256632073761164653969613,0.235056141732185299374320231379899915923362802224641960846134,0.191908747510609431416691940051802505323404161457965384003695,0.8903800882127669421713214820015077883785096340529915485489615,0.4036178315412186379928315412186379928315412186379928315412185,8,-76927.05406570627474033824344193164850472552866446001198168308301666666666666666666666666666666666667,2043.320874980140939623635600479649882281929743421585472430830166666666666666666666666666666666666667,-78970.37494068641567996187904241129838700745840788159745411395866666666666666666666666666666666666667,-4.548333333333333333333333333333333333333E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.6,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.00213018847662952807778621112384409897945794725098172858451066,-0.084656370357720210957989624459249324289645507955224152969953,0.000345677840699586779402037850297022370478980502041540031154401,-0.0892941827808580156630348017320530840329343136971184655609422,0.0899478797403584608942800847044996763080122875196685968130858,0.191908747510609431416691940051802505323404161457965384003695,0.8903800882127669421713214820015077883785096340529915485489615,0.4036178315412186379928315412186379928315412186379928315412185,8,-27112.93278631561098598864863380278846725865377938793782410690855633333333333333333333333333333333333,1242.770201868779330907667558812437747615362181114608289774332301666666666666666666666666666666666667,-28355.70298818439031689631619261522621487401596050254611388129933,-5.847200000000000000000000000000000000000E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.6,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.02630501310091544233630044640232766607665028213786057001601825,-0.13380793028716703796206429450039630457510063818198158745772,-0.0103008774001817419074040608873011384000372368470201743910006,-0.159843874855830717368492720241580103606631056763617513337882,0.173592269100646135616667231726620288162138563776104625011702,0.123387022584014455217069059924600786340933076899806944237540,0.9078822404703483234409104394980611436037749996441787209474505,0.3893929211469534050179211469534050179211469534050179211469535,8,-49814.12127939066375434959480812886003746687488507207415757634258333333333333333333333333333333333333,800.5506731113616087159680416672121346665675623069771826564855,-50614.671952502025363065562849796072172133442447379051340232830,-1.91666666666666666666666666666666666667E-57,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.75,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.01907007729126726238094945701898221876014361338642724353470725,-0.17216519218540472081377273365635997984317131572011626629284,-0.0065072146823396083190051299799935475477278194763166578082053,-0.175801808286884288242176491932161796366596463935878117048721,0.187909803588702597292863557775072272329812873002210225530206,0.1366120333783165483451401856160925766614263835586879471246725,0.898482455330917909215800723364518088228354287142348964442894,0.731518817204301075268817204301075268817204301075268817204301,8,-64797.76487182278423702591785094829093594699979599037511387263113333333333333333333333333333333333333,1961.839164874909081340179425095619596356816148286469191176857666666666666666666666666666666666666667,-66759.60403669769331836609727604391053230381594427684430504938183333333333333333333333333333333333333,1.0696666666666666666666666666666666666667E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.75,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.00172140564281160341936937257843988818986212471083065936521123,-0.0708935508395664562545861373812101882464725070085031593440605,0.000215406351774402585817666488465733575865335001967454130108405,-0.074573841024174214768549969059612950070172852519268103406689,0.0748510595068467494170321971055725487360686336274891929812158,0.1366120333783165483451401856160925766614263835586879471246725,0.898482455330917909215800723364518088228354287142348964442894,0.731518817204301075268817204301075268817204301075268817204301,8,-23372.55110125883103201066812609141764829775558594130464551331257583333333333333333333333333333333333,1227.643969950850769213764572610395800749501887678874919471622071666666666666666666666666666666666667,-24600.19507120968180122443269870181344904725747362017956498502716666666666666666666666666666666666667,-9.251916666666666666666666666666666666667E-56,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.75,neutral_guarded_vs_dca,safety-architecture behavior,6,4,130,-0.0191346292184449914646378886582269800340669705374404405698441,-0.111164292160395503727203909060878258701496151652256229055308,-0.00643804837511358869212753805456321150002327302938760899437685,-0.120784298210613182505389113811850506669744194149945493447686,0.128687407632623136877202738165742342676435680836858615980383,0.1179266042207474343167889983797783062106944619510368478261385,0.913556766663929801663580092211455554030397135173094018701981,0.691644265232974910394265232974910394265232974910394265232975,8,-41425.21377056395320501524972485687328764924421004907046835948686666666666666666666666666666666666667,734.1951949240583121264148524852237956073142606075942717052366666666666666666666666666666666666666667,-42159.408965488011517141664577342097083256558470656664740064346,3.7753333333333333333333333333333333333334E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.8,corrected_guarded_vs_dca,complete-system performance,6,4,130,-0.0171512166858138244646055240832995879308292191202444447243235,-0.153074348357186622738102780974870792588690179394631980648227,-0.0052057717458716866552041039839948380381822555810533262465609,-0.154019305473704574508709591627839400065848062858311746496418,0.157727841054507548941817416496956149682071789522350010288812,0.113459125444476220905779232730903052182580274143515485227150,0.9127202757429064119511525118683060770349388509895862739788525,0.914146505376344086021505376344086021505376344086021505376344,8,-57144.85642840551975726074955510222388079964461105308016230583894166666666666666666666666666666666667,1896.503647383194630381696301164147304413086974905537740305910,-59041.36007578871438764244585626637118521273158595861790261136166666666666666666666666666666666666667,3.8727500000000000000000000000000000000000E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
historical-quarterly-robustness,Historical quarterly robustness horizons,historical,registered robustness,0.8,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,6,4,130,-0.001521838296245657352302806802616017645741423822686689799882516,-0.0606823124439834067601919593119137873101691162022640027710355,0.00017216049645749056183692350835933601893041350692686790900804,-0.0644069327629527831096348432741014921831762600961347825445005,0.0648723665194107088485763712912562414163816736433115936161051,0.113459125444476220905779232730903052182580274143515485227150,0.9127202757429064119511525118683060770349388509895862739788525,0.914146505376344086021505376344086021505376344086021505376344,8,-20164.81784322678356197737253549052158013238798118968393926051269433333333333333333333333333333333333,1204.706279985635955782962285259322547105166538540695302414284223333333333333333333333333333333333333,-21369.52412321241951776033482074984412723755451973037924167449108666666666666666666666666666666666667,3.0583099999999999999999999999999999999999E-55,gross frictionless; epsilon-DCA theorem scope for guarded policies,descriptive across source aggregate cells; no cross-layer pooling
