source_id,evidence_layer,source_run_id,episode_evidence,analysis_tier,design_tier,schedule_id,dataset_id,family,generator_config_id,horizon_months,coverage,cost_scenario,cost_scope,theorem_scope,comparison,comparison_role,corrected_mean_config,sample_count,attempted_count,excluded_count,median_relative_terminal_wealth_gap,mean_relative_terminal_wealth_gap,downside_quantile_0.05,worst_observed_relative_shortfall,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,mean_left_cash_drag,mean_left_asset_exposure,mean_left_guardrail_activation_frequency,mean_left_purchase_count,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_terminal_wealth_gap,mean_cash_contribution,mean_unit_contribution,win_count,tie_count,loss_count
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0.0100747686461972176257890543604829319115033400747693721534946,0.0100747686461972176257890543604829319115033400747693721534946,0.0100747686461972176257890543604829319115033400747693721534946,0,0.0100747686461972176257890543604829319115033400747693721534946,0.0100747686461972176257890543604829319115033400747693721534946,0.0690983333333333333333333333333333333333333333333333333333333,0.949689922997999561930152735903949848890172491519221907285481,1,3,207.295,-71.2275,41.09750000000000000000000000000000000000000000000237425,207.295,-166.19749999999999999999999999999999999999999999999762575,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0.0139804296133602802976470624425146808661172685129644646830632,0.0139804296133602802976470624425146808661172685129644646830632,0.0139804296133602802976470624425146808661172685129644646830632,0,0.0139804296133602802976470624425146808661172685129644646830632,0.0139804296133602802976470624425146808661172685129644646830632,0.0690983333333333333333333333333333333333333333333333333333333,0.949689922997999561930152735903949848890172491519221907285481,1,3,26.22,13.11,56.809999999999999999999999999999999999999999999999563,26.22,30.589999999999999999999999999999999999999999999999563,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,-0.00385181099466813752528038242323956609670895385181036053546258,-0.00385181099466813752528038242323956609670895385181036053546258,-0.00385181099466813752528038242323956609670895385181036053546258,0.00385181099466813752528038242323956609670895385181036053546258,-0.00385181099466813752528038242323956609670895385181036053546258,-0.00385181099466813752528038242323956609670895385181036053546258,0.0603583333333333333333333333333333333333333333333333333333333,0.95543907248302741146107301827533276117176228840019257321579,1,3,181.075,-84.3375,-15.71249999999999999999999999999999999999999999999718875,181.075,-196.78749999999999999999999999999999999999999999999718875,0,0,1
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0.0101020408163265306122448979591836734693877551020415422740525,0.0101020408163265306122448979591836734693877551020415422740525,0.0101020408163265306122448979591836734693877551020415422740525,0,0.0101020408163265306122448979591836734693877551020415422740525,0.0101020408163265306122448979591836734693877551020415422740525,0.0691666666666666666666666666666666666666666666666666666666667,0.94969188806950196989594908576623901404182240630366635454294,1,3,207.5,-71.25,41.250000000000000000000000000000000000000000000002375,207.5,-166.249999999999999999999999999999999999999999999997625,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0.0139820742637644046094750320102432778489116517285532202931007,0.0139820742637644046094750320102432778489116517285532202931007,0.0139820742637644046094750320102432778489116517285532202931007,0,0.0139820742637644046094750320102432778489116517285532202931007,0.0139820742637644046094750320102432778489116517285532202931007,0.0691666666666666666666666666666666666666666666666666666666667,0.94969188806950196989594908576623901404182240630366635454294,1,3,26.25,13.125,56.8749999999999999999999999999999999999999999999995625,26.25,30.6249999999999999999999999999999999999999999999995625,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,-0.00382653061224489795918367346938775510204081632652997813411079,-0.00382653061224489795918367346938775510204081632652997813411079,-0.00382653061224489795918367346938775510204081632652997813411079,0.00382653061224489795918367346938775510204081632652997813411079,-0.00382653061224489795918367346938775510204081632652997813411079,-0.00382653061224489795918367346938775510204081632652997813411079,0.0604166666666666666666666666666666666666666666666666666666667,0.955441741357234314980793854033290653008962868117797087079338,1,3,181.25,-84.375,-15.6249999999999999999999999999999999999999999999971875,181.25,-196.8749999999999999999999999999999999999999999999971875,0,0,1
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0.0101323549805410801557511989936708075711929001496584043159415,0.0101323549805410801557511989936708075711929001496584043159415,0.0101323549805410801557511989936708075711929001496584043159415,0,0.0101323549805410801557511989936708075711929001496584043159415,0.0101323549805410801557511989936708075711929001496584043159415,0.0691475058408125341192274259207326140393073460006526939593873,0.949657041290062250897012991864866560384631747324893826038136,1,3,207.442517522437602357682277762197842117922038001958081878161,-71.19002877240643470417692199905990111788309594499408681231,41.33245038682258804793612643105807284286148079697425231707,207.442517522437602357682277762197842117922038001958081878161,-166.110067135615014309746151331139769275060557204983829561091,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0.0139790129269682373540253498133146324573972153679686917448425,0.0139790129269682373540253498133146324573972153679686917448425,0.0139790129269682373540253498133146324573972153679686917448425,0,0.0139790129269682373540253498133146324573972153679686917448425,0.0139790129269682373540253498133146324573972153679686917448425,0.0691475058408125341192274259207326140393073460006526939593873,0.949657041290062250897012991864866560384631747324893826038136,1,3,26.261223791193821163851133881103911073941043971014000984031,13.09131177764043399906038765680622325475973326624174278018,56.80761793902150049499203841365176533504708825891096442739,26.261223791193821163851133881103911073941043971014000984031,30.546394147827679331140904532547854261106044287896963443359,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,0.9,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,-0.00379362678851047625130684928030439661665578605781196819199829,-0.00379362678851047625130684928030439661665578605781196819199829,-0.00379362678851047625130684928030439661665578605781196819199829,0.00379362678851047625130684928030439661665578605781196819199829,-0.00379362678851047625130684928030439661665578605781196819199829,-0.00379362678851047625130684928030439661665578605781196819199829,0.0603937645770812603979437146270313103479936646769813602980437,0.955415563280393518062234309929013294681272346615069050575307,1,3,181.18129373124378119383114388109393104398099403094408089413,-84.28134055004686870323730965586612437264282921123582959249,-15.47516755219891244705591198259369249218560746193671211032,181.18129373124378119383114388109393104398099403094408089413,-196.65646128344269364088705586368762353616660149288079300445,0,0,1
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,3.33333333333333333333333333333333333333333333333333333333333E-61,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,3.33333333333333333333333333333333333333333333333333333333333E-61,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,3,1,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,3.33333333333333333333333333333333333333333333333333333333333E-61,1,1,3,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.187475,0.812337337337337337337337337337337337337337337337337337337337,0.6,5,937.375,-937.375,0,937.375,-937.375,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.187475,0.812337337337337337337337337337337337337337337337337337337337,0.6,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.187475,0.812337337337337337337337337337337337337337337337337337337337,0.6,5,937.375,-937.375,0,937.375,-937.375,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.1875,0.8125,0.4,5,937.5,-937.5,0,937.5,-937.5,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.1875,0.8125,0.4,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.1875,0.8125,0.4,5,937.5,-937.5,0,937.5,-937.5,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0.000187487509368753124996881240637484393728149971906215662460936,0.000187487509368753124996881240637484393728149971906215662460936,0.000187487509368753124996881240637484393728149971906215662460936,0,0.000187487509368753124996881240637484393728149971906215662460936,0.000187487509368753124996881240637484393728149971906215662460936,0.187487509368753124996881240637484393728149971906215662459419,0.812360183243780154765963871305344864196586350974551686285825,0.6,5,937.437546843765624984406203187421968640749859531078312297095,-936.50104579796765732707912406335861003071914039068762467242,0.93650104579796765732707912406335861003071914039068762468,937.437546843765624984406203187421968640749859531078312297095,-936.501045797967657327079124063358610030719140390687624672415,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.187487509368753124996881240637484393728149971906215662459419,0.812360183243780154765963871305344864196586350974551686285825,0.6,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.5,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0.000187487509368753124996881240637484393728149971906215662460936,0.000187487509368753124996881240637484393728149971906215662460936,0.000187487509368753124996881240637484393728149971906215662460936,0,0.000187487509368753124996881240637484393728149971906215662460936,0.000187487509368753124996881240637484393728149971906215662460936,0.187487509368753124996881240637484393728149971906215662459419,0.812360183243780154765963871305344864196586350974551686285825,0.6,5,937.437546843765624984406203187421968640749859531078312297095,-936.50104579796765732707912406335861003071914039068762467242,0.93650104579796765732707912406335861003071914039068762468,937.437546843765624984406203187421968640749859531078312297095,-936.501045797967657327079124063358610030719140390687624672415,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.1249,0.874974974974974974974974974974974974974974974974974974974975,1,5,624.5,-624.5,0,624.5,-624.5,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.1249,0.874974974974974974974974974974974974974974974974974974974975,1,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.1249,0.874974974974974974974974974974974974974974974974974974974975,1,5,624.5,-624.5,0,624.5,-624.5,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.125,0.875,1,5,625,-625,0,625,-625,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.125,0.875,1,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.125,0.875,1,5,625,-625,0,625,-625,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0.000124950031231260931253124995324975043679793597087214437020228,0.000124950031231260931253124995324975043679793597087214437020228,0.000124950031231260931253124995324975043679793597087214437020228,0,0.000124950031231260931253124995324975043679793597087214437020228,0.000124950031231260931253124995324975043679793597087214437020228,0.124950031231260931253124995324975043679793597087214437019356,0.874940644907832335516076873406939098191376125670730730087207,1,5,624.75015615630465626562497662487521839896798543607218509678,-624.12603012617847778783713948538982857039758784822396113564,0.62412603012617847778783713948538982857039758784822396114,624.75015615630465626562497662487521839896798543607218509678,-624.12603012617847778783713948538982857039758784822396113564,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.124950031231260931253124995324975043679793597087214437019356,0.874940644907832335516076873406939098191376125670730730087207,1,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.75,proportional-10bps,net of proportional costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0.000124950031231260931253124995324975043679793597087214437020228,0.000124950031231260931253124995324975043679793597087214437020228,0.000124950031231260931253124995324975043679793597087214437020228,0,0.000124950031231260931253124995324975043679793597087214437020228,0.000124950031231260931253124995324975043679793597087214437020228,0.124950031231260931253124995324975043679793597087214437019356,0.874940644907832335516076873406939098191376125670730730087207,1,5,624.75015615630465626562497662487521839896798543607218509678,-624.12603012617847778783713948538982857039758784822396113564,0.62412603012617847778783713948538982857039758784822396114,624.75015615630465626562497662487521839896798543607218509678,-624.12603012617847778783713948538982857039758784822396113564,1,0,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.04996,0.94998998998998998998998998998998998998998998998998998998999,1,5,249.8,-249.8,0,249.8,-249.8,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.04996,0.94998998998998998998998998998998998998998998998998998998999,1,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.9,fixed-1-usd,net of fixed costs; outside current safety theorem,outside-current-safety-theorem,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.04996,0.94998998998998998998998998998998998998998998998998998998999,1,5,249.8,-249.8,0,249.8,-249.8,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_dca,complete-system performance,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.05,0.95,1,5,250,-250,0,250,-250,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,corrected_guarded_vs_neutral_guarded,corrected-mean signal contribution,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.05,0.95,1,5,0,0,0,0,0,0,1,0
deterministic-primary-v1,deterministic,smartdca-deterministic-v1-80e0f231729885a672c4f4162a35516f3cd257aa6dc71fafc01d14b03cabe9db,public episode rows independently reproduced and reconciled,regression,,,deterministic-adversarial-v1,exact-rational-regression,,5,0.9,frictionless,gross frictionless; epsilon-DCA theorem scope for guarded policies,epsilon-dca,neutral_guarded_vs_dca,safety-architecture behavior,identity-a0-b0,1,1,0,0,0,0,0,0,0,0.05,0.95,1,5,250,-250,0,250,-250,0,1,0
